Font: PyeongChang Peace  Style: Bold
Point Size: 50   SP/PD Ratio: 10.0%

Characters included: 11624/13019
Missing characters: 1395
Excluded characters: 0

Characters missing from font file:
----------------------------------------
ID: 8200	Hex: 2008	Char [ ]
ID: 9677	Hex: 25CD	Char [◍]
ID: 9682	Hex: 25D2	Char [◒]
ID: 9683	Hex: 25D3	Char [◓]
ID: 9684	Hex: 25D4	Char [◔]
ID: 9685	Hex: 25D5	Char [◕]
ID: 9686	Hex: 25D6	Char [◖]
ID: 9687	Hex: 25D7	Char [◗]
ID: 9688	Hex: 25D8	Char [◘]
ID: 9689	Hex: 25D9	Char [◙]
ID: 9690	Hex: 25DA	Char [◚]
ID: 9691	Hex: 25DB	Char [◛]
ID: 9692	Hex: 25DC	Char [◜]
ID: 9693	Hex: 25DD	Char [◝]
ID: 9694	Hex: 25DE	Char [◞]
ID: 9695	Hex: 25DF	Char [◟]
ID: 9696	Hex: 25E0	Char [◠]
ID: 9697	Hex: 25E1	Char [◡]
ID: 9698	Hex: 25E2	Char [◢]
ID: 9699	Hex: 25E3	Char [◣]
ID: 9700	Hex: 25E4	Char [◤]
ID: 9701	Hex: 25E5	Char [◥]
ID: 9702	Hex: 25E6	Char [◦]
ID: 9703	Hex: 25E7	Char [◧]
ID: 9704	Hex: 25E8	Char [◨]
ID: 9705	Hex: 25E9	Char [◩]
ID: 9706	Hex: 25EA	Char [◪]
ID: 9707	Hex: 25EB	Char [◫]
ID: 9708	Hex: 25EC	Char [◬]
ID: 9709	Hex: 25ED	Char [◭]
ID: 9710	Hex: 25EE	Char [◮]
ID: 9711	Hex: 25EF	Char [◯]
ID: 9712	Hex: 25F0	Char [◰]
ID: 9713	Hex: 25F1	Char [◱]
ID: 9714	Hex: 25F2	Char [◲]
ID: 9715	Hex: 25F3	Char [◳]
ID: 9716	Hex: 25F4	Char [◴]
ID: 9717	Hex: 25F5	Char [◵]
ID: 9718	Hex: 25F6	Char [◶]
ID: 9719	Hex: 25F7	Char [◷]
ID: 9720	Hex: 25F8	Char [◸]
ID: 9721	Hex: 25F9	Char [◹]
ID: 9722	Hex: 25FA	Char [◺]
ID: 9723	Hex: 25FB	Char [◻]
ID: 9724	Hex: 25FC	Char [◼]
ID: 9725	Hex: 25FD	Char [◽]
ID: 9726	Hex: 25FE	Char [◾]
ID: 9727	Hex: 25FF	Char [◿]
ID: 9728	Hex: 2600	Char [☀]
ID: 9729	Hex: 2601	Char [☁]
ID: 9730	Hex: 2602	Char [☂]
ID: 9731	Hex: 2603	Char [☃]
ID: 9732	Hex: 2604	Char [☄]
ID: 9735	Hex: 2607	Char [☇]
ID: 9736	Hex: 2608	Char [☈]
ID: 9737	Hex: 2609	Char [☉]
ID: 9738	Hex: 260A	Char [☊]
ID: 9739	Hex: 260B	Char [☋]
ID: 9740	Hex: 260C	Char [☌]
ID: 9741	Hex: 260D	Char [☍]
ID: 9744	Hex: 2610	Char [☐]
ID: 9745	Hex: 2611	Char [☑]
ID: 9746	Hex: 2612	Char [☒]
ID: 9747	Hex: 2613	Char [☓]
ID: 9748	Hex: 2614	Char [☔]
ID: 9749	Hex: 2615	Char [☕]
ID: 9750	Hex: 2616	Char [☖]
ID: 9751	Hex: 2617	Char [☗]
ID: 9752	Hex: 2618	Char [☘]
ID: 9753	Hex: 2619	Char [☙]
ID: 9754	Hex: 261A	Char [☚]
ID: 9755	Hex: 261B	Char [☛]
ID: 9757	Hex: 261D	Char [☝]
ID: 9759	Hex: 261F	Char [☟]
ID: 9760	Hex: 2620	Char [☠]
ID: 9761	Hex: 2621	Char [☡]
ID: 9762	Hex: 2622	Char [☢]
ID: 9763	Hex: 2623	Char [☣]
ID: 9764	Hex: 2624	Char [☤]
ID: 9765	Hex: 2625	Char [☥]
ID: 9766	Hex: 2626	Char [☦]
ID: 9767	Hex: 2627	Char [☧]
ID: 9768	Hex: 2628	Char [☨]
ID: 9769	Hex: 2629	Char [☩]
ID: 9770	Hex: 262A	Char [☪]
ID: 9771	Hex: 262B	Char [☫]
ID: 9772	Hex: 262C	Char [☬]
ID: 9773	Hex: 262D	Char [☭]
ID: 9774	Hex: 262E	Char [☮]
ID: 9775	Hex: 262F	Char [☯]
ID: 9776	Hex: 2630	Char [☰]
ID: 9777	Hex: 2631	Char [☱]
ID: 9778	Hex: 2632	Char [☲]
ID: 9779	Hex: 2633	Char [☳]
ID: 9780	Hex: 2634	Char [☴]
ID: 9781	Hex: 2635	Char [☵]
ID: 9782	Hex: 2636	Char [☶]
ID: 9783	Hex: 2637	Char [☷]
ID: 9784	Hex: 2638	Char [☸]
ID: 9785	Hex: 2639	Char [☹]
ID: 9786	Hex: 263A	Char [☺]
ID: 9787	Hex: 263B	Char [☻]
ID: 9788	Hex: 263C	Char [☼]
ID: 9789	Hex: 263D	Char [☽]
ID: 9790	Hex: 263E	Char [☾]
ID: 9791	Hex: 263F	Char [☿]
ID: 9793	Hex: 2641	Char [♁]
ID: 9795	Hex: 2643	Char [♃]
ID: 9796	Hex: 2644	Char [♄]
ID: 9797	Hex: 2645	Char [♅]
ID: 9798	Hex: 2646	Char [♆]
ID: 9799	Hex: 2647	Char [♇]
ID: 9800	Hex: 2648	Char [♈]
ID: 9801	Hex: 2649	Char [♉]
ID: 9802	Hex: 264A	Char [♊]
ID: 9803	Hex: 264B	Char [♋]
ID: 9804	Hex: 264C	Char [♌]
ID: 9805	Hex: 264D	Char [♍]
ID: 9806	Hex: 264E	Char [♎]
ID: 9807	Hex: 264F	Char [♏]
ID: 9808	Hex: 2650	Char [♐]
ID: 9809	Hex: 2651	Char [♑]
ID: 9810	Hex: 2652	Char [♒]
ID: 9811	Hex: 2653	Char [♓]
ID: 9812	Hex: 2654	Char [♔]
ID: 9813	Hex: 2655	Char [♕]
ID: 9814	Hex: 2656	Char [♖]
ID: 9815	Hex: 2657	Char [♗]
ID: 9816	Hex: 2658	Char [♘]
ID: 9817	Hex: 2659	Char [♙]
ID: 9818	Hex: 265A	Char [♚]
ID: 9819	Hex: 265B	Char [♛]
ID: 9820	Hex: 265C	Char [♜]
ID: 9821	Hex: 265D	Char [♝]
ID: 9822	Hex: 265E	Char [♞]
ID: 9823	Hex: 265F	Char [♟]
ID: 9826	Hex: 2662	Char [♢]
ID: 9830	Hex: 2666	Char [♦]
ID: 9835	Hex: 266B	Char [♫]
ID: 9838	Hex: 266E	Char [♮]
ID: 9839	Hex: 266F	Char [♯]
ID: 9840	Hex: 2670	Char [♰]
ID: 9841	Hex: 2671	Char [♱]
ID: 9842	Hex: 2672	Char [♲]
ID: 9843	Hex: 2673	Char [♳]
ID: 9844	Hex: 2674	Char [♴]
ID: 9845	Hex: 2675	Char [♵]
ID: 9846	Hex: 2676	Char [♶]
ID: 9847	Hex: 2677	Char [♷]
ID: 9848	Hex: 2678	Char [♸]
ID: 9849	Hex: 2679	Char [♹]
ID: 9850	Hex: 267A	Char [♺]
ID: 9851	Hex: 267B	Char [♻]
ID: 9852	Hex: 267C	Char [♼]
ID: 9853	Hex: 267D	Char [♽]
ID: 9854	Hex: 267E	Char [♾]
ID: 9855	Hex: 267F	Char [♿]
ID: 9856	Hex: 2680	Char [⚀]
ID: 9857	Hex: 2681	Char [⚁]
ID: 9858	Hex: 2682	Char [⚂]
ID: 9859	Hex: 2683	Char [⚃]
ID: 9860	Hex: 2684	Char [⚄]
ID: 9861	Hex: 2685	Char [⚅]
ID: 9862	Hex: 2686	Char [⚆]
ID: 9863	Hex: 2687	Char [⚇]
ID: 9864	Hex: 2688	Char [⚈]
ID: 9865	Hex: 2689	Char [⚉]
ID: 9866	Hex: 268A	Char [⚊]
ID: 9867	Hex: 268B	Char [⚋]
ID: 9868	Hex: 268C	Char [⚌]
ID: 9869	Hex: 268D	Char [⚍]
ID: 9870	Hex: 268E	Char [⚎]
ID: 9871	Hex: 268F	Char [⚏]
ID: 9872	Hex: 2690	Char [⚐]
ID: 9873	Hex: 2691	Char [⚑]
ID: 9874	Hex: 2692	Char [⚒]
ID: 9875	Hex: 2693	Char [⚓]
ID: 9876	Hex: 2694	Char [⚔]
ID: 9877	Hex: 2695	Char [⚕]
ID: 9878	Hex: 2696	Char [⚖]
ID: 9879	Hex: 2697	Char [⚗]
ID: 9880	Hex: 2698	Char [⚘]
ID: 9881	Hex: 2699	Char [⚙]
ID: 9882	Hex: 269A	Char [⚚]
ID: 9883	Hex: 269B	Char [⚛]
ID: 9884	Hex: 269C	Char [⚜]
ID: 9885	Hex: 269D	Char [⚝]
ID: 9886	Hex: 269E	Char [⚞]
ID: 9887	Hex: 269F	Char [⚟]
ID: 9888	Hex: 26A0	Char [⚠]
ID: 9889	Hex: 26A1	Char [⚡]
ID: 9890	Hex: 26A2	Char [⚢]
ID: 9891	Hex: 26A3	Char [⚣]
ID: 9892	Hex: 26A4	Char [⚤]
ID: 9893	Hex: 26A5	Char [⚥]
ID: 9894	Hex: 26A6	Char [⚦]
ID: 9895	Hex: 26A7	Char [⚧]
ID: 9896	Hex: 26A8	Char [⚨]
ID: 9897	Hex: 26A9	Char [⚩]
ID: 9898	Hex: 26AA	Char [⚪]
ID: 9899	Hex: 26AB	Char [⚫]
ID: 9900	Hex: 26AC	Char [⚬]

Characters excluded from packing:
----------------------------------------
